label,qid,doc_id,tf-idf_sum
-0.533906383,q18606,d3327025,9.862192585
-0.538026178,q18606,d145770,10.06176379
-0.540876293,q18606,d173315,13.10523793
-0.541113985,q18606,d7394958,10.31391172
-0.541113985,q18606,d385209,10.27151914
-0.541113985,q18606,d385204,10.13334893
-0.542032911,q18606,d7468169,15.65653334
-0.54349268,q18606,d3960733,9.865554255
-0.549038059,q18606,d5317046,8.717992742
-0.553021832,q18606,d2441777,9.771272678
-0.556630264,q18606,d57108,8.282375451
-0.556630264,q18606,d97090,8.218486879
-0.556630264,q18606,d3327027,8.124597249
-0.558077887,q18606,d4850373,9.714793587
-0.560469059,q18606,d55711,10.2679482
-0.565718152,q18606,d5764542,9.139727793
-0.567900568,q18606,d7717,11.68873298
-0.570732375,q18606,d7093669,8.161565919
-0.57269443,q18606,d1154499,8.389582981
-0.573065377,q18606,d7475501,9.641765117
-0.573065377,q18606,d5934750,9.615789104
-0.573065377,q18606,d7099367,9.502066877
-0.573065377,q18606,d3327028,9.438178304
-0.575200048,q18606,d1154500,8.760230287
-0.582164449,q18606,d5556487,8.111398623
-0.582164449,q18606,d8677682,8.072096727
-0.582164449,q18606,d4444551,8.072096727
-0.583584164,q18606,d3327026,10.19198909
-0.592825654,q18606,d376905,8.860209503
-0.596721748,q18606,d212528,9.305883158
-0.596721748,q18606,d5380945,9.291788152
-0.596721748,q18606,d5380944,9.291788152
-0.596721748,q18606,d4000956,9.176772405
-0.596721748,q18606,d2706111,9.176772405
-0.596721748,q18606,d6955379,9.160113221
-0.596721748,q18606,d4479681,9.160113221
-0.596721748,q18606,d6883143,9.160113221
-0.596721748,q18606,d4479680,9.160113221
-0.596721748,q18606,d133075,9.128397274
-0.596721748,q18606,d212532,9.11066258
-0.596721748,q18606,d3327024,8.939685753
-0.596721748,q18606,d212533,8.873015983
-0.596721748,q18606,d6719037,8.799987513
-0.608500308,q18606,d3965295,8.719258284
-0.608500308,q18606,d346907,8.719258284
-0.608500308,q18606,d212535,8.719258284
-0.608500308,q18606,d5618821,8.719258284
-0.608500308,q18606,d7372725,8.719258284
-0.610501745,q18606,d8643909,9.363967205
-0.621187765,q18606,d270097,9.270323888
-0.639903316,q18606,d626709,8.893152933
-0.664507049,q18606,d2117561,17.1088401
-0.668201577,q18606,d4580043,20.56975648
-0.668201577,q18606,d2684747,20.56975648
-0.675442369,q18606,d6372462,8.030669395
-0.675442369,q18606,d6029219,8.030669395
-0.689670993,q18606,d4850374,8.526696395
-0.718272727,q18606,d1154501,10.36398131
-0.736480185,q18606,d5560524,8.447637144
-0.756267573,q18606,d1420260,8.318985549
-0.760533892,q18606,d3768695,8.113085589
-0.764779433,q18606,d58606,10.54587879
-0.777464562,q18606,d1154506,8.507864897
-0.80762114,q18606,d386055,13.67413813
-0.845788489,q18606,d145775,9.808455864
-0.853915507,q18606,d3927039,8.591828213
-0.884945818,q18606,d1607616,8.107063856
-0.897322053,q18606,d57107,8.897855821
-0.978298253,q18606,d270637,9.806435255
-1.195046574,q18606,d492002,9.497963419
-0.092205559,q190297,d1161852,19.85210711
-0.112678812,q190297,d4029912,19.70536688
-0.134756146,q190297,d6710734,15.23455437
-0.191183213,q190297,d1196865,12.80107901
-0.223256254,q190297,d6388444,10.91962874
-0.234437145,q190297,d1095711,8.188377594
-0.242394708,q190297,d1619885,18.99853403
-0.242394708,q190297,d2863492,18.84892822
-0.248452051,q190297,d6283195,18.79802813
-0.248452051,q190297,d3072932,18.48194955
-0.256245714,q190297,d6160353,17.41794293
-0.257933947,q190297,d6283196,18.29927244
-0.257933947,q190297,d1619880,18.14732716
-0.26572761,q190297,d2863491,17.81552752
-0.26572761,q190297,d1619886,17.52189969
-0.26572761,q190297,d6269131,17.31295101
-0.26572761,q190297,d6477071,17.05614932
-0.26572761,q190297,d6160352,16.76399983
-0.266120194,q190297,d3686030,13.70247214
-0.279507124,q190297,d5744903,9.763712324
-0.279849049,q190297,d7235238,16.34236773
-0.279849049,q190297,d6477070,16.28014289
-0.297038181,q190297,d574703,8.594394867
-0.297038181,q190297,d6351967,8.594394867
-0.305122942,q190297,d1161856,17.13501826
-0.316417227,q190297,d977305,14.26070014
-0.328103212,q190297,d1161848,17.43083583
-0.330021508,q190297,d4029911,16.21715567
-0.334931088,q190297,d1619882,18.61017092
-0.338828719,q190297,d7501164,8.389475956
-0.339296062,q190297,d1619887,15.58545536
-0.348254444,q190297,d1619884,15.32083141
-0.352698114,q190297,d1021002,12.43859284
-0.358201905,q190297,d1161849,15.49443756
-0.367837627,q190297,d7501169,8.55497129
-0.378723393,q190297,d3670350,12.53444414
-0.398236279,q190297,d3927970,8.031963859
-0.410792842,q190297,d5029033,17.01913629
-0.446917983,q190297,d3105736,15.35254704
-0.480093987,q190297,d6517912,8.621894019
-0.49040907,q190297,d5642413,8.846616283
-0.491481473,q190297,d511165,11.09934466
-0.503544507,q190297,d4440803,15.40339315
-0.505552495,q190297,d1927603,9.927558876
-0.509052843,q190297,d6430838,8.10755894
-0.521523987,q190297,d8022005,10.33109492
-0.569968537,q190297,d7613482,9.59730901
-0.611574734,q190297,d1021000,10.97971704
-0.61184247,q190297,d1531726,10.94656904
-0.655227409,q190297,d5506216,7.921602722
-0.662014928,q190297,d6970079,10.97158222
-0.662698134,q190297,d341389,8.757142109
-0.778327339,q190297,d5919131,10.58787003
-0.814756464,q190297,d1021001,9.985507731
-0.830958742,q190297,d6123882,9.841522932
-0.858685237,q190297,d1196864,8.617364833
-0.873571221,q190297,d1020999,10.30161165
-0.874155906,q190297,d3542401,10.3928925
-0.874323902,q190297,d6201350,8.323762972
-0.875825008,q190297,d1179065,8.981136139
-0.875825008,q190297,d7587406,8.815131176
-0.875825008,q190297,d1179064,8.778520829
-0.875825008,q190297,d8494545,8.52437277
-0.876327168,q190297,d8746316,9.81908252
-0.881256723,q190297,d8428811,8.534709578
-0.881256723,q190297,d3239542,8.163113996
-0.881256723,q190297,d1179066,8.160493919
-0.883134538,q190297,d8875182,8.090394449
-0.888099509,q190297,d555458,9.652259568
-0.888099509,q190297,d6327396,9.419143073
-0.888099509,q190297,d8846503,9.419143073
-0.888099509,q190297,d8477647,9.271962395
-0.888099509,q190297,d8787587,9.271962395
-0.888099509,q190297,d8477648,9.11628248
-0.893531224,q190297,d1673107,9.4081277
-0.893531224,q190297,d3239543,9.185831325
-0.893531224,q190297,d6327399,8.93294044
-0.893531224,q190297,d1783829,8.919581078
-0.893531224,q190297,d1673103,8.888502439
-0.893531224,q190297,d1673105,8.884268718
-0.893531224,q190297,d8022004,8.752403629
-0.893531224,q190297,d6327397,8.671413236
-0.893531224,q190297,d7587407,8.505667603
-0.895351686,q190297,d3542402,8.400439948
-0.895351686,q190297,d511163,8.400439948
-0.902425209,q190297,d2852038,12.3121201
-0.905052049,q190297,d6327398,8.302811343
-0.905052049,q190297,d1179067,8.302811343
-0.915965096,q190297,d6805491,9.561407034
-0.93786109,q190297,d1179063,8.064090232
-0.95929702,q190297,d1021003,11.26971773
-0.978860754,q190297,d8787588,8.041284138
-1.045695581,q190297,d511161,7.89686375
-1.045695581,q190297,d1179062,7.880225538
-1.101886187,q190297,d1673104,7.889771449
-1.231535042,q190297,d1288366,9.53414352
-1.247615085,q190297,d1021005,8.869020765
-1.247615085,q190297,d1196867,8.798805876
-1.273176534,q190297,d977300,8.557682348
-1.273176534,q190297,d6123881,8.480401776
0.789399532,q190781,d2517552,21.05633876
0.603583238,q190781,d1623973,19.5777154
0.503562286,q190781,d2179205,19.24799555
0.501413735,q190781,d2482983,18.34116713
0.489934606,q190781,d5877722,18.79239467
0.430882207,q190781,d4252879,20.09773517
0.419779819,q190781,d5665588,16.1528209
0.293645308,q190781,d8052998,18.15707479
0.049734733,q190781,d1623970,15.07357843
0.024276197,q190781,d1623978,17.05907626
0.020172542,q190781,d7892925,17.06486981
-9.39E-05,q190781,d1623971,16.4322734
-0.067416798,q190781,d1623976,18.94189113
-0.104417815,q190781,d7850172,17.45025815
-0.110847301,q190781,d1623979,18.81484532
-0.110847301,q190781,d4247233,18.55346748
-0.119250957,q190781,d8171487,18.7203245
-0.119250957,q190781,d7366535,18.17433681
-0.124929674,q190781,d1623972,16.97005958
-0.148821601,q190781,d785380,8.556892542
-0.148821601,q190781,d290121,8.521611366
-0.153923453,q190781,d1019528,8.810912846
-0.237842978,q190781,d8052997,13.71854476
-0.252100595,q190781,d7021239,18.53578349
-0.269824222,q190781,d8766396,17.57365658
-0.65533929,q190781,d3779496,7.820866893
-0.828520022,q190781,d483457,6.920385041
-0.828520022,q190781,d1069106,6.446730501
-0.857375442,q190781,d60738,5.626826122
-0.878983184,q190781,d34481,5.538345398
-0.890845922,q190781,d2506590,5.319158716
-0.890845922,q190781,d7553686,5.319158716
-0.890845922,q190781,d599286,5.319158716
-0.890845922,q190781,d7171932,5.319158716
-0.910186801,q190781,d7118810,6.329233909
-0.910186801,q190781,d1424781,6.329233909
-0.92002653,q190781,d9170152,6.43882725
-0.921018879,q190781,d6686036,4.955097517
-0.921018879,q190781,d3714101,4.955097517
-0.921018879,q190781,d72119,4.955097517
-0.921018879,q190781,d4673452,4.955097517
-0.921018879,q190781,d7455010,4.955097517
-0.921018879,q190781,d2381270,4.955097517
-0.921018879,q190781,d16475,4.955097517
-1.58602059,q190781,d6240439,5.882608397
-2.224623446,q190781,d61313,2.864822875
-2.443464358,q190781,d3781260,2.688147469
-2.485636714,q190781,d637653,2.69867771
-2.485636714,q190781,d145775,2.69867771
-2.485636714,q190781,d7015223,2.685494263
-2.489729491,q190781,d161670,2.631636601
-2.509561887,q190781,d21668,2.437761984
-2.509561887,q190781,d3927039,2.433825438
-2.521001796,q190781,d1259374,2.603922299
-2.521001796,q190781,d637654,2.584132783
-2.521001796,q190781,d1945204,2.573224336
-2.521001796,q190781,d1945203,2.565510135
-2.521001796,q190781,d1401510,2.565510135
-2.539543519,q190781,d7015225,2.52779334
-2.539543519,q190781,d1004997,2.506034055
-2.539543519,q190781,d145774,2.498060445
-2.539543519,q190781,d87373,2.486762084
-2.539543519,q190781,d320760,2.486762084
-2.539543519,q190781,d5365492,2.486762084
-2.539543519,q190781,d8285895,2.483806675
-2.539543519,q190781,d6626959,2.464810686
-2.539543519,q190781,d1275183,2.461410345
-2.545955227,q190781,d287027,2.642283917
-2.545955227,q190781,d978747,2.632980659
-2.545955227,q190781,d9001624,2.539814304
-2.545955227,q190781,d385206,2.530228959
-2.545955227,q190781,d159804,2.530228959
-2.545955227,q190781,d25325,2.530228959
-2.559375914,q190781,d7015224,2.435309623
-2.572967631,q190781,d626709,2.62309558
-2.572967631,q190781,d328793,2.617911188
-2.572967631,q190781,d2988311,2.617911188
-2.572967631,q190781,d5481758,2.520024788
-2.572967631,q190781,d840004,2.520024788
-2.584329345,q190781,d1401507,2.431202645
-2.584329345,q190781,d490436,2.413616786
-2.591365312,q190781,d1076307,2.601252662
-2.591365312,q190781,d2045400,2.514664622
-2.591365312,q190781,d5021500,2.514664622
-2.591365312,q190781,d191250,2.514664622
-2.591365312,q190781,d1945205,2.503366262
-2.591365312,q190781,d191246,2.503366262
-2.61134175,q190781,d1280107,2.399011661
-2.617935935,q190781,d3847057,2.484743613
-2.617935935,q190781,d5750208,2.478014522
-2.617935935,q190781,d5404262,2.463630995
-2.642320996,q190781,d1312360,2.553803194
-2.642320996,q190781,d1467687,2.455916794
-2.662153392,q190781,d1389237,2.439258267
-2.683199072,q190781,d13137,2.508317847
-2.683199072,q190781,d4186210,2.4974094
-2.703031468,q190781,d1196050,2.410431447
-2.703031468,q190781,d2361405,2.410431447
-2.725660488,q190781,d7748136,2.443422343
-2.725660488,q190781,d4260949,2.443422343
0.625394711,q191376,d5506020,12.70711578
0.600498765,q191376,d5137667,12.14178377
0.574342872,q191376,d5459679,12.16414718
0.563013561,q191376,d4808520,12.91440686
0.563013561,q191376,d1628957,12.4563699
0.563013561,q191376,d1628963,11.78585813
0.560090443,q191376,d4808522,13.91622907
0.560090443,q191376,d6300455,13.79292681
0.560090443,q191376,d5550584,13.21013868
0.547402717,q191376,d6300456,11.6525557
0.541992839,q191376,d5849265,14.10441819
0.541992839,q191376,d5459678,14.05091246
0.527559967,q191376,d4808521,11.45732988
0.496102523,q191376,d1628954,10.63566152
0.451436944,q191376,d5550582,14.91368358
0.380629224,q191376,d5679437,10.88243839
0.320018058,q191376,d5550583,12.37410244
0.291554378,q191376,d2606810,8.647837666
0.276129477,q191376,d7796989,11.04657583
0.15224864,q191376,d1628956,10.38726172
-0.217159953,q191376,d1628955,10.0030896
-0.279200496,q191376,d1628960,8.378980372
-0.416974137,q191376,d5918176,7.539164005
-0.764030096,q191376,d5376117,5.969722591
-0.952688639,q191376,d122949,3.514140638
-1.569747258,q191376,d1467690,3.31546774
-1.585323496,q191376,d2686358,3.451681105
-1.585323496,q191376,d2686358,3.451681105
-1.595348222,q191376,d6656340,3.411740429
-1.595348222,q191376,d7493145,3.362856993
-1.595348222,q191376,d5530090,3.362856993
-1.595348222,q191376,d7468989,3.362856993
-2.011759282,q191376,d6180670,3.212309898
-2.011759282,q191376,d6180670,3.212309898
-2.011759282,q191376,d7063134,3.157255146
-2.011759282,q191376,d7063134,3.157255146
-2.01401417,q191376,d9070647,3.123485786
-2.01401417,q191376,d3729566,3.104424445
-2.01401417,q191376,d5888542,3.08354511
-2.01401417,q191376,d5888542,3.08354511
-2.054316324,q191376,d7467078,3.034661673
-2.054316324,q191376,d3729571,3.034661673
-2.054316324,q191376,d7467078,3.034661673
-2.071374659,q191376,d8209681,2.706028087
-2.077864595,q191376,d3729564,2.858312177
-2.077864595,q191376,d2790105,2.858312177
-2.077864595,q191376,d7040014,2.858312177
-2.099681527,q191376,d7063136,2.971639963
-2.099681527,q191376,d6895400,2.971639963
-2.099681527,q191376,d8279118,2.971639963
-2.099681527,q191376,d7468991,2.971639963
-2.099681527,q191376,d3655220,2.971639963
-2.099681527,q191376,d7063136,2.971639963
-2.099681527,q191376,d6895400,2.971639963
-2.099681527,q191376,d8279118,2.971639963
-2.099681527,q191376,d7468991,2.971639963
-2.099681527,q191376,d5757960,2.931699287
-2.099681527,q191376,d5145079,2.931699287
-2.099681527,q191376,d2907580,2.931699287
-2.099681527,q191376,d8028426,2.882815851
-2.099681527,q191376,d8028426,2.882815851
-2.099681527,q191376,d5461980,2.882815851
-2.099681527,q191376,d2844348,2.882815851
-2.099681527,q191376,d7067718,2.882815851
-2.099681527,q191376,d5461980,2.882815851
-2.099681527,q191376,d7067718,2.882815851
-2.107312225,q191376,d889315,2.836747184
-2.107312225,q191376,d9198692,2.829059826
-2.154116201,q191376,d5001002,3.21101117
-2.167679829,q191376,d6353215,2.812825199
-2.167679829,q191376,d4123393,2.804233227
-2.167679829,q191376,d8341912,2.776229126
-2.167679829,q191376,d4497178,2.766038116
-2.167679829,q191376,d890596,2.766038116
-2.167679829,q191376,d5802408,2.75534979
-2.167679829,q191376,d5768839,2.75534979
-2.167679829,q191376,d6029657,2.744113111
-2.167679829,q191376,d839150,2.744113111
-2.167679829,q191376,d2747990,2.744113111
-2.167679829,q191376,d5717894,2.732268755
-2.224889749,q191376,d5852058,2.81979414
-2.226597392,q191376,d9198693,2.719747221
-2.226597392,q191376,d8115832,2.719747221
-2.295015701,q191376,d121834,2.69232808
-2.295015701,q191376,d7200151,2.69232808
-2.295015701,q191376,d5909149,2.69232808
-2.295958341,q191376,d6657680,2.677214003
-2.301886893,q191376,d6120132,2.730970028
-2.301886893,q191376,d6847684,2.730970028
-2.301886893,q191376,d6649461,2.730970028
-2.301886893,q191376,d6649462,2.730970028
-2.301886893,q191376,d6649461,2.730970028
-2.354717472,q191376,d4123395,2.643444643
-2.354717472,q191376,d768190,2.643444643
-2.354717472,q191376,d5559355,2.643444643
-2.354717472,q191376,d2747988,2.643444643
-2.354717472,q191376,d5108985,2.643444643
-2.354717472,q191376,d5454242,2.643444643
-2.354717472,q191376,d2844346,2.624383303
-2.354717472,q191376,d1527365,2.624383303
1.227657543,q192059,d2769325,33.52486396
1.128738733,q192059,d924991,23.36196472
0.868056644,q192059,d1063272,31.48668999
0.831616568,q192059,d2853543,31.66427776
0.830305024,q192059,d5048292,26.93007816
0.828947804,q192059,d2937716,31.08879756
0.826102943,q192059,d1849940,30.4373338
0.824419865,q192059,d4751054,29.39179236
0.824419865,q192059,d2643713,28.50431093
0.822879264,q192059,d7614289,29.71741807
0.818804211,q192059,d2853545,31.77800839
0.818804211,q192059,d357044,31.41803405
0.818804211,q192059,d5473029,31.32653261
0.818804211,q192059,d1063274,31.18376129
0.818804211,q192059,d1634478,30.50655909
0.816767924,q192059,d1611407,29.4361797
0.810716453,q192059,d5715679,29.55376217
0.808523501,q192059,d1063273,29.909424
0.790292149,q192059,d1063269,29.51588698
0.787886998,q192059,d1634479,28.00624518
0.775764334,q192059,d363073,24.20059059
0.763310776,q192059,d576507,28.61408362
0.708968498,q192059,d517042,23.37309944
0.68923186,q192059,d4275942,26.59055542
0.682548828,q192059,d2769326,27.50196709
0.621346421,q192059,d1806895,22.11824922
0.549739515,q192059,d1634475,25.38935953
0.256814992,q192059,d4835900,14.80146699
0.237804909,q192059,d1030856,18.22498044
0.210358104,q192059,d4495428,25.91313716
0.184532897,q192059,d5097689,19.85795275
0.175862945,q192059,d1792142,19.50429882
0.173101159,q192059,d1084327,16.32191471
0.107422002,q192059,d2514392,16.46256206
0.036706836,q192059,d7787907,20.17913753
-0.044204382,q192059,d369363,16.63534082
-0.072981491,q192059,d1252760,19.10802285
-0.072981491,q192059,d3732203,18.89631377
-0.083503853,q192059,d3732205,18.00444391
-0.101379326,q192059,d1859703,19.29598249
-0.140814955,q192059,d1084328,13.676777
-0.149934223,q192059,d1634476,21.7689416
-0.150987533,q192059,d5102868,15.94460067
-0.15533092,q192059,d3963881,11.84790718
-0.163470206,q192059,d4106720,14.30274504
-0.171353871,q192059,d3708430,13.93989609
-0.171576351,q192059,d318523,10.59802518
-0.173180948,q192059,d4457452,15.02002384
-0.175920374,q192059,d369362,11.38657283
-0.18827581,q192059,d924993,18.58669564
-0.203940505,q192059,d5117930,13.04172128
-0.207441853,q192059,d3732206,17.6202559
-0.210027985,q192059,d964037,15.68815634
-0.248031883,q192059,d3411119,16.50898215
-0.264499808,q192059,d2679122,17.69090865
-0.268542465,q192059,d1039925,14.39587482
-0.268542465,q192059,d1580418,14.2313902
-0.278732499,q192059,d2159969,18.0370572
-0.280359631,q192059,d1039931,11.97180093
-0.288257013,q192059,d500547,18.05791684
-0.307440672,q192059,d236024,10.72065806
-0.438889787,q192059,d4577048,12.83732975
-0.500955925,q192059,d502729,14.36220119
-0.64393307,q192059,d157032,13.72923633
-0.668639224,q192059,d5171012,13.08546259
-0.695720265,q192059,d2133264,13.73361457
-0.695720265,q192059,d416078,12.13403785
-0.725711113,q192059,d3564741,12.66031225
-0.840006738,q192059,d111905,12.97757479
-0.854672634,q192059,d4258486,12.60775172
-0.888521757,q192059,d5449362,10.63886576
-1.436776034,q192059,d7232201,11.06550514
-1.436776034,q192059,d346068,10.87310855
-1.437341769,q192059,d4258976,10.4893129
-1.437341769,q192059,d4258976,10.4893129
-1.443053309,q192059,d502728,10.85125121
-1.446622923,q192059,d246569,12.13557586
-1.446622923,q192059,d246569,12.13557586
-1.461845028,q192059,d2133266,11.15474291
-1.461845028,q192059,d144654,10.59302357
-1.461845028,q192059,d820447,10.42330442
-1.461845028,q192059,d7751157,10.26978475
-1.46722977,q192059,d592846,10.59104012
-1.46722977,q192059,d506149,10.53028007
-1.469432264,q192059,d528131,10.68159147
-1.470866468,q192059,d4654395,11.18416405
-1.470866468,q192059,d161616,11.05047071
-1.471691917,q192059,d246567,11.24990779
-1.471691917,q192059,d246567,11.24990779
-1.475685475,q192059,d243848,10.85500871
-1.476510924,q192059,d4884035,10.84227271
-1.476510924,q192059,d710394,10.57708853
-1.476510924,q192059,d2133261,10.48513602
-1.476510924,q192059,d453247,10.44418096
-1.476510924,q192059,d2841868,10.36760301
-1.476510924,q192059,d502731,10.3380137
-1.476510924,q192059,d4557577,10.26473904
-1.476510924,q192059,d4311517,10.22613089
-1.476510924,q192059,d171831,10.21471318
-1.493403224,q192059,d243853,11.15234647
1.433175723,q192923,d5514502,29.49368139
1.41619089,q192923,d6299834,35.70031186
1.363469672,q192923,d5957229,33.71052928
1.336906592,q192923,d7273179,33.43476876
1.331084787,q192923,d8877497,26.46526419
1.253116106,q192923,d6566146,23.23034768
1.23901336,q192923,d1641606,31.22919522
1.186594513,q192923,d1641611,23.70517423
1.185971441,q192923,d7683053,28.50812032
1.15810047,q192923,d8527373,32.55727322
1.125735296,q192923,d7917211,35.2440197
1.119360745,q192923,d22892,29.83073498
1.069952529,q192923,d1641609,28.74772891
1.037594062,q192923,d1641613,29.62005667
0.886805802,q192923,d2404709,27.48128652
0.846903829,q192923,d1641612,25.55096114
0.820636072,q192923,d5514501,27.9163013
0.762843422,q192923,d7907495,27.81841851
-0.148440182,q192923,d1641605,19.50737881
-0.387953262,q192923,d8338558,8.66370108
-0.394370348,q192923,d4083861,10.73937954
-0.47322753,q192923,d208548,8.582409678
-0.557435653,q192923,d4498259,8.050641153
-0.557435653,q192923,d8038512,8.050641153
-0.589233909,q192923,d1641610,18.70900341
-0.695721617,q192923,d98290,11.76062556
-0.706327466,q192923,d5040740,7.854381213
-0.706327466,q192923,d4074888,7.854381213
-0.756939662,q192923,d1025240,7.16242979
-0.80359521,q192923,d3720651,6.591917667
-0.80359521,q192923,d8243187,6.591917667
-0.80359521,q192923,d8243185,6.591917667
-0.80359521,q192923,d2152294,6.591917667
-0.80359521,q192923,d4832719,6.591917667
-0.80359521,q192923,d8876152,6.52728359
-0.80359521,q192923,d5240697,6.52728359
-0.80359521,q192923,d144078,6.52728359
-0.80359521,q192923,d6109595,6.52728359
-0.80359521,q192923,d2621245,6.52728359
-0.80359521,q192923,d289604,6.52728359
-0.80359521,q192923,d8440093,6.52728359
-0.80359521,q192923,d2224356,6.52728359
-0.815116035,q192923,d3520729,6.452669023
-0.815116035,q192923,d1049967,6.452669023
-0.815116035,q192923,d416847,6.452669023
-0.815116035,q192923,d511165,6.452669023
-0.815116035,q192923,d8022005,6.452669023
-0.815116035,q192923,d2224354,6.452669023
-0.815116035,q192923,d2550154,6.452669023
-0.815116035,q192923,d7802934,6.452669023
-0.816390393,q192923,d2355101,6.256409083
-0.816390393,q192923,d4846037,6.256409083
-0.825560056,q192923,d289610,6.117160439
-0.825560056,q192923,d2152300,6.117160439
-0.825560056,q192923,d6071809,5.920900498
-0.825560056,q192923,d6201350,5.920900498
-0.825560056,q192923,d3715137,5.920900498
-0.825560056,q192923,d18361,5.920900498
-0.825560056,q192923,d38704,5.920900498
-0.825560056,q192923,d4480490,5.920900498
-0.825560056,q192923,d1996639,5.920900498
-0.825560056,q192923,d2322991,5.920900498
-0.825560056,q192923,d3706177,5.920900498
-0.825560056,q192923,d2120329,5.920900498
-0.825560056,q192923,d6097414,5.920900498
-0.825560056,q192923,d6385969,5.920900498
-0.825560056,q192923,d6477070,5.920900498
-0.840769605,q192923,d3716194,5.585391914
-0.840769605,q192923,d5402286,5.585391914
-0.840769605,q192923,d5289069,5.585391914
-0.840769605,q192923,d2583343,5.585391914
-1.482319622,q192923,d5289745,7.155024517
-1.489719077,q192923,d6834405,5.143303477
-1.494681135,q192923,d6829194,5.790816688
-1.497527567,q192923,d1465450,5.075962222
-1.501850042,q192923,d3072932,6.522740198
-1.503119682,q192923,d1411012,5.987076629
-1.518144479,q192923,d8153417,4.756947002
-1.528785457,q192923,d2536398,4.704012674
-1.541854653,q192923,d7857122,4.586310385
-1.541854653,q192923,d3720652,4.565709975
-1.545928652,q192923,d652373,4.845827875
-1.5824335,q192923,d5992910,5.292227189
-1.5824335,q192923,d7417091,5.225357373
-1.610447446,q192923,d7545663,4.790720803
-1.731863236,q192923,d7808405,5.397144822
-1.740547854,q192923,d1046395,6.784284228
-1.749561928,q192923,d5796158,6.349473679
-1.803555608,q192923,d3790173,5.137812178
-1.815019361,q192923,d534607,5.724632203
-1.815019361,q192923,d3209052,5.724632203
-1.815019361,q192923,d4650163,5.724632203
-1.815019361,q192923,d3790174,5.35912337
-1.818221504,q192923,d8498339,5.395972297
-1.842621988,q192923,d737443,4.772303345
-1.859636369,q192923,d7250944,4.734281893
-1.859636369,q192923,d7250945,4.734281893
-1.859636369,q192923,d1046393,4.734281893
-1.859636369,q192923,d4650162,4.734281893
-1.874756493,q192923,d2630295,4.77113082
1.141976211,q194428,d1653976,55.32388031
1.068297012,q194428,d1653978,59.46206033
1.040518466,q194428,d1653972,57.16556402
0.965817459,q194428,d5542949,49.9553729
0.930050394,q194428,d3274554,50.08174362
0.880437178,q194428,d1653974,55.80614027
0.834198307,q194428,d1653973,56.22773685
0.812131806,q194428,d6961054,49.25357418
0.792021811,q194428,d8061992,54.62419849
0.625410405,q194428,d9049788,55.95421058
0.600262626,q194428,d1653975,48.99504813
0.520655425,q194428,d9049789,54.30562305
0.472421295,q194428,d8061991,50.96795717
0.440274886,q194428,d9049787,51.31206958
0.440274886,q194428,d8142880,51.31206958
0.417209252,q194428,d7243380,31.25671793
0.406554093,q194428,d1653977,49.61147843
0.399618457,q194428,d8142878,47.66055398
0.388536205,q194428,d6607239,29.96309118
0.370358584,q194428,d3114935,29.70064205
0.367708365,q194428,d3114934,30.11784244
0.33533509,q194428,d1653979,47.89735005
0.32444127,q194428,d3859988,28.73586027
0.323667675,q194428,d6961055,47.88627741
0.298982474,q194428,d1653971,45.25548418
0.296807223,q194428,d936480,25.38254593
0.282933237,q194428,d6961053,44.1208148
0.272654955,q194428,d3274555,46.94214023
0.257780488,q194428,d6937765,28.26996549
0.238312365,q194428,d7609675,27.31976356
0.237121155,q194428,d8142879,46.2632636
0.220165152,q194428,d6516747,28.13657088
0.143028643,q194428,d936483,23.10748827
0.135687988,q194428,d8332379,21.72035343
0.079453793,q194428,d5542951,44.84967314
-0.028541155,q194428,d6516750,21.5739007
-0.037085515,q194428,d6445449,22.65373291
-0.103951683,q194428,d9070647,20.05090515
-0.125730707,q194428,d6516751,24.23219736
-0.125730707,q194428,d4904436,24.23219736
-0.205565044,q194428,d4904437,20.18082149
-0.270049203,q194428,d483505,9.688655853
-0.283242124,q194428,d8975854,19.73165658
-0.283952529,q194428,d936484,21.30802737
-0.310466588,q194428,d936485,17.66400962
-0.314234176,q194428,d1927601,20.48175673
-0.365755305,q194428,d1927603,13.80398814
-0.37073478,q194428,d8233058,11.2366842
-0.372555242,q194428,d4998244,11.40270377
-0.372555242,q194428,d8695240,11.40270377
-0.372555242,q194428,d1927605,11.40270377
-0.372555242,q194428,d3859991,11.40270377
-0.410955377,q194428,d6053511,12.25301781
-0.427240972,q194428,d4497179,15.91460609
-0.434036702,q194428,d5744904,14.50350461
-0.434787474,q194428,d4029911,15.5609516
-0.434787474,q194428,d6283195,15.5609516
-0.434787474,q194428,d7235238,15.5609516
-0.44141178,q194428,d7404296,17.3029024
-0.444968702,q194428,d1927597,17.89125875
-0.447254012,q194428,d3299881,10.93782102
-0.462243872,q194428,d4497178,21.59635654
-0.481619072,q194428,d121091,12.24413358
-0.522102578,q194428,d5542950,36.28386903
-0.524582458,q194428,d624457,11.95016821
-0.524582458,q194428,d2804567,11.95016821
-0.526371315,q194428,d5123937,11.67056984
-0.535032739,q194428,d7670222,20.51425543
-0.535032739,q194428,d2118150,20.51425543
-0.588497712,q194428,d1077123,16.81024973
-0.616479386,q194428,d8720940,17.05067502
-0.639379709,q194428,d936487,14.59585272
-0.646999013,q194428,d8008737,11.31875806
-0.753583036,q194428,d2629801,12.83729081
-0.762704723,q194428,d7206818,14.30575068
-0.776926881,q194428,d8008449,13.6831453
